dt,base_sku_id,buy_uv,view_uv
20251123,SKU228,5336,357449
20251126,SKU200,8292,357449
20251031,SKU199,6075,357259
20250902,SKU525,8374,357196
20251023,SKU489,7225,357069
20250911,SKU142,8128,357005
20251006,SKU80,8949,357005
20250920,SKU525,11084,356879
20250904,SKU157,7307,356815
20251113,SKU269,8128,356688
20251108,SKU1258,7799,356625
20251104,SKU155,5172,356625
20250927,SKU231,6814,356498
20251109,SKU155,5665,356435
20250928,SKU1578,1560,356308
20251030,SKU236,15435,356245
20251128,SKU80,11576,356181
20251105,SKU231,7225,356181
20251004,SKU1730,1478,355991
20250920,SKU2250,1642,355737
20250929,SKU1123,2874,355611
20251121,SKU269,8046,355611
20251118,SKU269,7553,355484
20250911,SKU671,3777,355294
20250908,SKU138,11330,355230
20251101,SKU70,4844,355103
20251114,SKU330,5336,355103
20250925,SKU610,3694,355103
20251124,SKU228,7964,355103
20251107,SKU155,9359,355040
20251107,SKU231,6978,354913
20251003,SKU206,13218,354596
20251108,SKU398,9934,354469
20250913,SKU914,1806,354026
20251108,SKU829,8046,353455
20250905,SKU155,8046,353455
20251108,SKU154,7307,353328
20251110,SKU2275,903,353328
20251101,SKU80,9524,353201
20251112,SKU73,7143,353011
20251115,SKU154,7717,353011
20250919,SKU155,9195,352948
20250904,SKU1330,7143,352821
20250920,SKU2338,1314,352124
20251012,SKU20,3284,351870
20251006,SKU829,4023,351870
20251107,SKU1123,4433,351743
20250911,SKU184,6404,351680
20250926,SKU200,9359,351553
20251113,SKU73,5747,351426
20251027,SKU73,5993,351426
20251028,SKU489,6075,351236
20251107,SKU236,25040,351173
20251108,SKU712,6240,350919
20251024,SKU73,4105,350856
20251110,SKU231,7553,350856
20251121,SKU73,6322,350856
20251006,SKU346,4680,350792
20251029,SKU236,15845,350475
20251129,SKU615,657,350475
20251011,SKU931,2381,350348
20251013,SKU1456,4187,350095
20250912,SKU671,5172,350031
20250928,SKU269,12315,349905
20250906,SKU914,2135,349841
20251011,SKU20,3859,349714
20250919,SKU206,14367,349524
20251117,SKU80,9442,349461
20251031,SKU155,9524,349461
20251007,SKU566,5993,349397
20250923,SKU269,8292,349334
20250919,SKU525,11576,349334
20251129,SKU103,6322,349271
20251126,SKU269,7553,349080
20251028,SKU231,5419,349080
20251116,SKU231,6322,349017
20250915,SKU1857,575,349017
20250913,SKU1669,3530,348954
20250928,SKU1330,8292,348890
20251108,SKU206,15763,348700
20250930,SKU1022,1560,348700
20251023,SKU1257,1314,348637
20251102,SKU1041,5254,348510
20250903,SKU525,9031,348446
20251021,SKU269,8292,348129
20251030,SKU231,5993,348066
20250913,SKU1621,8210,348003
20251023,SKU1315,6240,347686
20251120,SKU80,11576,347622
20251008,SKU1022,2052,347622
20251123,SKU73,5336,347495
20251108,SKU937,4105,347305
20250913,SKU1197,7061,347242
20250928,SKU206,11740,346925
20251124,SKU73,5254,346861
20250927,SKU528,11494,346608
20251004,SKU160,13218,346608
20251031,SKU73,6568,346544
20251004,SKU781,1888,346291
20250929,SKU200,8456,346227
20250911,SKU359,7307,346227
20250906,SKU567,6732,346101
20251114,SKU184,7307,345784
20251118,SKU236,20197,345720
20251005,SKU338,3038,345720
20251104,SKU1823,3612,345657
20251012,SKU931,2956,345593
20250913,SKU567,6158,345213
20251024,SKU1315,4844,345023
20251112,SKU200,6896,345023
20251120,SKU269,8046,344642
20251111,SKU155,6814,344579
20251025,SKU211,7225,344199
20251024,SKU330,5501,344072
20251023,SKU231,5336,344008
20251125,SKU269,8046,343945
20251003,SKU829,4105,343818
20250913,SKU247,2709,343818
20251114,SKU23,5665,343755
20251113,SKU231,5747,343755
20251023,SKU829,3612,343755
20251026,SKU228,3448,343691
20251029,SKU53,903,342931
20251129,SKU142,8210,342804
20251103,SKU1100,4351,342740
20251003,SKU338,3859,342677
20251001,SKU1123,2052,342614
20250912,SKU80,10919,342550
20250920,SKU70,9359,342550
20251027,SKU1041,5254,342487
20250914,SKU70,7307,342423
20251110,SKU1123,2135,342360
20251111,SKU231,6568,342297
20251116,SKU1258,5008,342170
20251115,SKU1823,4105,342170
20251018,SKU206,15763,342106
20251023,SKU1068,3694,342106
20251003,SKU1456,3284,342106
20251121,SKU359,12233,341916
20250919,SKU330,6732,341853
20250922,SKU1802,2135,341726
20250919,SKU211,4598,341663
20250906,SKU785,2381,341599
20251128,SKU73,6404,341536
20251122,SKU489,5747,341472
20251108,SKU525,4433,341472
20251108,SKU276,4433,341282
20251027,SKU199,6240,341282
20251113,SKU80,10837,341282
20251103,SKU73,6075,341155
20251120,SKU73,6814,341092
20250906,SKU236,20936,341092
20250904,SKU1823,2956,340965
20251120,SKU228,6568,340838
20251114,SKU211,4516,340838
20251122,SKU1849,903,340521
20250926,SKU206,10837,340458
20251116,SKU138,13300,340395
20251012,SKU206,14942,340395
20251107,SKU73,5090,340268
20251125,SKU73,6240,340204
20250919,SKU160,13300,340204
20251006,SKU85,3120,340141
20251026,SKU231,5747,340078
20251106,SKU269,8538,339951
20251129,SKU1806,3120,339697
20250916,SKU23,7471,339634
20251109,SKU73,6075,339570
20251030,SKU489,6896,339444
20251115,SKU278,5665,339317
20251025,SKU1100,4516,339253
20251011,SKU981,1970,339253
20251026,SKU103,3202,339190
20250902,SKU200,8210,339000
20250920,SKU184,5583,338936
20251030,SKU228,5419,338746
20251027,SKU1315,3859,338683
20251024,SKU781,1806,338683
20251119,SKU73,5254,338683
20250929,SKU231,5993,338619
20251102,SKU338,4351,338619
20251115,SKU1248,5829,338556
20251126,SKU228,6322,338493
20251105,SKU155,7471,338366
20251029,SKU228,4433,338112
20250925,SKU1578,1149,337985
20251119,SKU269,10345,337859
20250911,SKU236,10673,337605
20251101,SKU330,9442,337605
20251006,SKU41,4598,337542
20251130,SKU1258,5665,337478
20251006,SKU1456,2217,337415
20251024,SKU160,10098,337351
20251004,SKU158,3366,337288
20250912,SKU1104,6240,337225
20250914,SKU671,5008,337098
20251102,SKU742,4926,337098
20250909,SKU718,3777,337098
20251129,SKU993,2874,337034
20251115,SKU1985,2874,336908
20251129,SKU662,8620,336908
20251105,SKU829,5172,336781
20251018,SKU269,11248,336717
20251107,SKU528,10345,336464
20251128,SKU566,12233,336464
20251103,SKU138,9852,336400
20250912,SKU1330,5419,336337
20251116,SKU73,6322,336274
20251028,SKU1823,4187,336210
20250912,SKU1020,6568,335703
20251026,SKU197,1806,335576
20251101,SKU937,4433,335449
20250906,SKU1197,5911,335449
20251031,SKU528,10755,335386
20250903,SKU200,9031,335323
20250923,SKU1171,4269,335259
20251117,SKU228,4680,335196
20251115,SKU206,16666,335196
20251106,SKU228,5583,335132
20250918,SKU231,6650,335069
20250911,SKU566,6240,335006
20251115,SKU1197,3941,334942
20250913,SKU7,4023,334942
20250926,SKU23,7471,334879
20251005,SKU346,4105,334752
20251023,SKU73,5747,334752
20251119,SKU228,7389,334752
20251011,SKU206,15517,334752
20250912,SKU359,7389,334625
20251110,SKU73,6075,334562
20251003,SKU80,6322,334562
20250915,SKU70,6650,334562
20251113,SKU1258,6486,334498
20251017,SKU236,16995,334435
20251108,SKU336,7799,334118
20251004,SKU1018,2627,334055
20251010,SKU20,3777,333991
20251117,SKU73,5993,333991
20251004,SKU321,9524,333864
20251025,SKU1699,3202,333864
20251025,SKU206,12972,333738
20250924,SKU1584,575,333738
20251005,SKU829,3284,333738
20250921,SKU29,5911,333674
20251110,SKU155,7061,333611
20251103,SKU41,4926,333611
20251127,SKU80,10755,333547
20250911,SKU1330,5501,333421
20251106,SKU200,8538,333357
20251028,SKU73,7143,333294
20251025,SKU184,5419,333167
20251003,SKU260,1560,333104
20251103,SKU184,5172,333040
20251003,SKU366,4926,332723
20250927,SKU236,17159,332723
20251117,SKU138,9442,332660
20251103,SKU1041,5501,332470
20250916,SKU1330,4433,332279
20251023,SKU671,4844,332216
20251124,SKU359,10262,332089
20251012,SKU981,1724,331899
20251025,SKU1315,5090,331836
20251028,SKU199,6404,331709
20251114,SKU712,2874,331709
20251114,SKU489,7635,331645
20251028,SKU155,6322,331582
20250928,SKU200,5665,331455
20250912,SKU155,6896,331328
20251105,SKU138,9113,331202
20250908,SKU160,11740,331138
20250928,SKU1022,1888,331075
20250930,SKU1123,3038,331011
20251103,SKU829,5419,330948
20250905,SKU184,5665,330885
20251022,SKU80,7799,330821
20251101,SKU1197,4351,330758
20251117,SKU200,6896,330694
20251024,SKU184,8785,330568
20251013,SKU20,3366,330568
20251118,SKU228,6240,330504
20251128,SKU154,8867,330504
20251105,SKU228,4680,330377
20250930,SKU231,6650,330251
20251025,SKU902,1067,330187
20251027,SKU155,5501,330124
20251004,SKU548,3448,329997
20250921,SKU155,7389,329997
20250910,SKU160,12315,329743
20251024,SKU671,4680,329743
20251107,SKU829,4269,329743
20251102,SKU73,7143,329490
20251025,SKU338,7143,329490
20250908,SKU1330,5747,329490
20251106,SKU155,10262,329363
20251002,SKU2066,1314,329300
20251123,SKU489,6732,329236
20251014,SKU20,4105,329173
20250906,SKU358,1724,329173
20250911,SKU330,4105,329046
20251029,SKU231,6896,328983
20251013,SKU931,2052,328919
20250920,SKU2625,2299,328729
20251109,SKU154,5911,328666
20251101,SKU338,13875,328602
20250913,SKU80,7225,328602
20251101,SKU433,4926,328602
20251104,SKU1463,821,328285
20250915,SKU228,5501,328158
20251004,SKU366,4269,328032
20251123,SKU359,10509,327968
20250927,SKU142,7061,327968
20251120,SKU236,10755,327841
20251028,SKU1315,3777,327524
20250906,SKU937,3694,327271
20250922,SKU2338,1149,327271
20251025,SKU185,3284,327271
20250914,SKU1020,5254,327271
20251115,SKU937,2956,327144
20251026,SKU1823,2874,327081
20250909,SKU138,11412,327017
20251104,SKU2425,1888,326954
20250911,SKU231,6650,326890
20251027,SKU671,5747,326890
20251006,SKU260,1149,326890
20251029,SKU155,7143,326827
20251030,SKU199,5747,326827
20251115,SKU398,9277,326700
20251109,SKU944,4433,326637
20251127,SKU73,5254,326637
20251001,SKU200,6486,326573
20251022,SKU1123,3202,326383
20250901,SKU1104,4598,326193
20251106,SKU231,7799,326193
20250910,SKU142,7717,326130
20251104,SKU53,1314,326066
20251001,SKU104,903,326003
20251030,SKU155,8867,325939
20251125,SKU80,11084,325939
20251108,SKU278,5583,325939
20250901,SKU2213,5336,325876
20250916,SKU231,6322,325876
20251026,SKU73,5336,325749
20251125,SKU2009,1149,325559
20251122,SKU200,8538,325432
20251130,SKU206,13546,325369
20250928,SKU236,15024,325369
20250905,SKU359,7717,325369
20250909,SKU1917,1149,325305
20250919,SKU1258,7799,325242
20251103,SKU671,5172,324988
20250913,SKU139,3366,324988
20251116,SKU228,6732,324925
20251028,SKU53,1806,324925
20250919,SKU428,3366,324862
20250912,SKU566,9113,324735
20250904,SKU2213,6978,324735
20251001,SKU231,6404,324671
20251128,SKU791,1149,324608
20250913,SKU937,3120,324481
20250901,SKU937,2627,324481
20251128,SKU671,5665,324481
20250915,SKU330,6158,324418
20251008,SKU1456,2791,324418
20250924,SKU231,5665,324418
20250910,SKU1123,2627,324418
20250902,SKU160,9359,324354
20250901,SKU157,8949,324354
20251005,SKU236,12397,324291
20251119,SKU80,9113,324228
20250925,SKU236,12069,324164
20251109,SKU1258,4844,324037
20251031,SKU829,3859,324037
20251006,SKU781,821,324037
20251009,SKU20,2791,323974
20250926,SKU236,13300,323974
20251031,SKU1100,5336,323847
20251116,SKU829,5501,323784
20251121,SKU236,13136,323784
20250906,SKU988,2874,323784
20251112,SKU829,5090,323720
20250920,SKU718,5090,323720
20250913,SKU446,4762,323720
20251004,SKU2608,739,323657
20251029,SKU489,7225,323657
20251005,SKU206,12726,323530
20250908,SKU184,5911,323530
20250912,SKU1823,4516,323277
20251119,SKU236,10591,323277
20251003,SKU41,5254,323213
20251005,SKU85,3612,323150
20250926,SKU1330,8210,323150
20251025,SKU433,4269,322960
20250902,SKU491,3366,322960
20251114,SKU154,6486,322960
20251011,SKU260,1560,322833
20251026,SKU829,6486,322833
20250915,SKU359,4516,322706
20251010,SKU1456,3120,322706
20251024,SKU206,13300,322643
20251130,SKU103,3859,322516
20250911,SKU80,9195,322516
20251106,SKU1823,3777,322452
20251129,SKU231,7635,322452
20250926,SKU269,8620,322262
20251121,SKU200,8949,322199
20250919,SKU829,4105,322199
20251128,SKU155,10509,322135
20251123,SKU80,9934,322135
20251027,SKU160,8867,322072
20251115,SKU433,5583,321945
20250913,SKU718,5008,321818
20250925,SKU231,6650,321818
20250930,SKU2753,1067,321818
20250921,SKU1584,2545,321565
20251003,SKU85,3530,321501
20251014,SKU931,1642,321375
20251005,SKU80,8456,321375
20250927,SKU902,2956,321121
20250921,SKU211,5829,320994
20250919,SKU29,5829,320677
20250920,SKU332,5583,320677
20250906,SKU220,2627,320614
20251003,SKU1623,3448,320550
20250912,SKU489,6322,320550
20250904,SKU566,4187,320550
20251007,SKU829,4680,320360
20251120,SKU1849,985,320360
20251027,SKU1100,4762,320233
20250914,SKU236,10755,320233
20251104,SKU231,6158,320170
20250912,SKU330,6158,320170
20251108,SKU1248,7635,320107
20251127,SKU236,14942,320107
20250915,SKU231,4844,320043
20250904,SKU359,6075,320043
20250902,SKU1541,1396,319980
20251121,SKU489,7061,319980
20250907,SKU1917,1149,319790
20250901,SKU142,5911,319663
20251028,SKU829,5008,319663
20250928,SKU610,3530,319663
20251011,SKU1018,2545,319599
20250927,SKU1823,5172,319599
20251025,SKU600,4023,319599
20251115,SKU336,9688,319536
20251025,SKU852,11166,319409
20251127,SKU154,7799,319219
20251124,SKU489,6486,319219
20250905,SKU1258,6486,319219
20250908,SKU359,5665,319092
20251103,SKU742,3859,319092
20251024,SKU1041,5747,319029
20251030,SKU1041,6650,318965
20250914,SKU359,5829,318902
20250924,SKU206,10180,318775
20251122,SKU1315,4598,318775
20250926,SKU231,6896,318585
20250928,SKU231,6896,318268
20250916,SKU142,5911,318268
20250915,SKU1104,4433,318268
20251126,SKU80,11248,318141
20251030,SKU73,4926,318141
20251130,SKU80,8128,318141
20251004,SKU1168,4433,318078
20250930,SKU528,7225,318078
20251104,SKU528,10673,317888
20251018,SKU1258,7471,317888
20251129,SKU470,10837,317824
20251105,SKU489,8703,317761
20251028,SKU184,4433,317761
20251113,SKU829,4187,317761
20250922,SKU155,7471,317697
20250913,SKU727,2463,317444
20251018,SKU231,7717,317444
20251024,SKU1197,4844,317317
20251008,SKU20,3038,317317
20250926,SKU727,3777,317254
20250914,SKU231,6732,317190
20251024,SKU1100,3448,317190
20250911,SKU1020,3941,317127
20250924,SKU330,5090,317000
20251003,SKU1330,6568,316937
20251104,SKU138,9195,316937
20250925,SKU23,6650,316937
20251104,SKU489,7717,316937
20251005,SKU41,3530,316746
20251105,SKU199,6568,316683
20251110,SKU1258,4926,316620
20250904,SKU1104,4598,316620
20251007,SKU338,3694,316429
20251105,SKU73,6322,316366
20251026,SKU155,6486,316366
20251113,SKU236,19704,316303
20251025,SKU1197,3941,316239
20251108,SKU1197,5254,316112
20251026,SKU489,7635,316112
20251101,SKU920,4516,315922
20251010,SKU206,14860,315669
20250901,SKU491,4926,315669
20251122,SKU162,2545,315669
20250920,SKU328,5829,315542
20251129,SKU490,1149,315352
20251007,SKU346,4351,315288
20250904,SKU160,12233,315288
20250909,SKU236,13793,315161
20250907,SKU236,11248,314971
20251130,SKU993,2791,314971
20251117,SKU330,6322,314908
20251122,SKU1068,7964,314908
20251107,SKU2275,1642,314908
20250929,SKU528,7882,314908
20251118,SKU73,6158,314908
20251002,SKU236,10919,314844
20251001,SKU1578,739,314781
20250904,SKU184,6732,314781
20251028,SKU103,3941,314718
20251026,SKU199,6240,314654
20251102,SKU671,4516,314591
20251101,SKU2239,5665,314591
20251005,SKU1456,2217,314401
20251103,SKU1641,3284,314401
20250905,SKU566,5090,314401
20250928,SKU528,9195,314147
20250929,SKU2753,985,314020
20251111,SKU1258,5911,314020
20251028,SKU1100,4926,313957
20250927,SKU338,6158,313830
20250902,SKU2753,1806,313830
20250905,SKU489,6075,313640
20250915,SKU543,903,313576
20251029,SKU199,5993,313513
20251104,SKU73,5747,313386
20251004,SKU269,10016,313323
20251126,SKU236,9770,313323
20250903,SKU491,3202,313323
20251117,SKU359,6650,313259
20251006,SKU1171,3120,313069
20250911,SKU155,5501,313006
20251006,SKU206,13793,312942
20251027,SKU184,4351,312879
20251114,SKU1197,3941,312816
20251124,SKU236,11658,312562
20251003,SKU1627,2709,312499
20251104,SKU80,8949,312499
20251122,SKU236,12808,312435
20251108,SKU433,6158,312435
20251002,SKU269,10098,312182
20251024,SKU600,4023,312182
20251004,SKU1312,3366,312182
20250911,SKU377,6404,312118
20251011,SKU236,13054,312118
20251109,SKU236,20443,312055
20250906,SKU7,4598,311928
20251017,SKU206,13464,311928
20251101,SKU206,14860,311928
20250921,SKU139,3859,311801
20251025,SKU269,9031,311674
20250914,SKU269,7635,311611
20250911,SKU29,3120,311484
20250925,SKU206,13054,311294
20250916,SKU1197,5911,311167
20250927,SKU155,6732,311167
20251009,SKU1456,2791,311104
20251023,SKU228,3777,310977
20251111,SKU2275,985,310787
20251018,SKU274,1806,310723
20250929,SKU3223,1232,310660
20251115,SKU866,4844,310660
20251027,SKU829,4762,310660
20251003,SKU1018,4598,310153
20250903,SKU1823,3448,310089
20251001,SKU366,10098,310026
20251116,SKU23,6158,309963
20250901,SKU3262,7635,309963
20250911,SKU428,5747,309963
20251012,SKU260,2052,309963
20251107,SKU1258,7225,309899
20251003,SKU160,12069,309899
20251124,SKU80,11001,309836
20250922,SKU1171,2545,309836
20251026,SKU1315,4187,309772
20251122,SKU455,2956,309709
20250906,SKU211,5911,309646
20251101,SKU142,7799,309646
20251112,SKU1258,6978,309646
20251028,SKU671,4680,309519
20251127,SKU566,7635,309455
20251103,SKU80,8538,309455
20251123,SKU236,9606,309392
20251127,SKU155,8949,309202
20251028,SKU1041,5501,309202
20251112,SKU742,4269,309138
20251130,SKU2539,2627,309075
20250912,SKU29,3284,309075
20250922,SKU2250,821,309012
20250913,SKU3460,1806,308885
20251130,SKU1806,2874,308821
20251009,SKU981,2545,308568
20250913,SKU73,6075,308568
20251101,SKU836,985,308568
20251031,SKU742,4844,308441
20251109,SKU228,5665,308441
20251113,SKU742,5665,308441
20251002,SKU231,6978,308314
20251025,SKU528,12069,308251
20250908,SKU247,2956,308124
20250930,SKU236,11740,308124
20250915,SKU671,4680,308124
20250913,SKU354,4187,308061
20251104,SKU41,4187,308061
20251013,SKU206,13054,307997
20250901,SKU176,2627,307934
20251122,SKU23,5583,307744
20251107,SKU525,6075,307553
20251011,SKU217,1478,307427
20250920,SKU914,2135,307427
20251101,SKU160,9934,307300
20250904,SKU829,3612,307236
20251115,SKU185,2956,306983
20250913,SKU358,2217,306983
20250920,SKU411,6732,306919
20250926,SKU1578,903,306919
20250912,SKU236,15271,306856
20251104,SKU829,4598,306729
20251129,SKU1641,3448,306666
20251106,SKU138,6978,306666
